area,min_row,min_col,max_row,max_col,row_centroid,col_centroid,convex_area,label,major_axis_length,minor_axis_length,orientation,perimeter,perimeter_crofton,cloud_fraction,band_7_reflectance,band_2_reflectance,band_1_reflectance
60,162.0,378.0,169.0,387.0,165.0,382.0,64.0,122.0,10.26,7.43,-1.12,26.73,28.02,0.0,0.04,0.67,0.76
131,164.0,224.0,175.0,238.0,169.0,231.0,139.0,123.0,16.12,10.37,1.16,41.8,42.31,0.0,0.04,0.68,0.75
67,167.0,257.0,177.0,265.0,172.0,261.0,74.0,125.0,11.03,7.87,0.24,29.56,30.7,0.0,0.05,0.68,0.77
64,179.0,164.0,186.0,173.0,182.0,168.0,71.0,131.0,9.66,8.61,1.3,28.66,30.24,0.0,0.09,0.65,0.73
115,179.0,226.0,190.0,239.0,184.0,233.0,123.0,132.0,13.65,10.8,1.27,38.63,39.3,0.0,0.03,0.65,0.73
245,180.0,207.0,200.0,221.0,189.0,213.0,255.0,133.0,21.72,14.96,-0.24,59.8,59.37,0.0,0.04,0.66,0.74
184,180.0,286.0,195.0,300.0,187.0,294.0,192.0,134.0,17.65,13.47,0.56,49.21,49.34,0.0,0.03,0.67,0.76
182,183.0,377.0,197.0,392.0,190.0,385.0,192.0,136.0,18.63,12.67,0.74,50.38,50.45,0.0,0.04,0.64,0.73
82,184.0,340.0,197.0,347.0,190.0,343.0,88.0,138.0,14.05,7.49,0.2,34.14,35.05,0.0,0.06,0.65,0.74
151,189.0,67.0,202.0,81.0,196.0,75.0,159.0,140.0,17.1,11.51,-0.93,45.21,45.55,0.01,0.04,0.67,0.74
53,195.0,229.0,203.0,235.0,199.0,232.0,55.0,143.0,9.12,7.41,0.13,24.49,25.9,0.0,0.03,0.69,0.77
224,195.0,250.0,210.0,268.0,203.0,259.0,235.0,144.0,21.59,13.5,-1.07,56.63,56.37,0.0,0.02,0.67,0.74
440,196.0,184.0,220.0,205.0,208.0,194.0,457.0,145.0,26.56,21.51,-0.34,78.87,77.46,0.0,0.02,0.64,0.72
140,200.0,306.0,215.0,317.0,207.0,312.0,147.0,146.0,15.14,11.85,-0.03,42.63,43.09,0.0,0.03,0.63,0.71
77,203.0,211.0,214.0,218.0,208.0,215.0,81.0,147.0,11.97,8.17,0.06,30.73,31.81,0.0,0.05,0.62,0.7
73,209.0,64.0,218.0,73.0,214.0,68.0,78.0,149.0,10.45,9.09,0.6,30.14,31.26,0.01,0.05,0.63,0.7
105,209.0,111.0,220.0,121.0,215.0,116.0,111.0,150.0,12.42,10.86,0.55,36.14,36.95,0.0,0.07,0.68,0.76
65,210.0,157.0,218.0,165.0,214.0,161.0,69.0,151.0,10.25,8.17,-0.72,27.9,29.13,0.0,0.04,0.69,0.76
