"area","col_centroid","convex_area","label","major_axis_length","max_col","max_row","min_col","min_row","minor_axis_length","orientation","perimeter","row_centroid","circularity","cloud_fraction","b1_reflectance_mean","b7_reflectance_mean","b2_reflectance_mean","b1_reflectance_bdry_mean","b1_bdry_contrast","b2_reflectance_bdry_mean","b2_bdry_contrast","candidate","solidity"
1618,314.51174289245984,2049.0,75,70.86329326898377,349,192,289,134,35.06913361354319,0.7577849390841777,232.45079348883235,167.59579728059333,0.3762931523544728,1.0,0.8422973,0.23022114,0.834635,0.8325484204376943,0.009748895159839899,0.8325484204376943,0.002086598864673883,false,0.7896534895070766
196,301.7091836734694,209.0,77,23.220012384804566,313,306,291,294,11.44179793425067,-1.5135062421327838,59.45584412271571,298.8265306122449,0.696749774179254,1.0,0.8541227,0.24013616,0.85222197,0.8492460374813315,0.004876660825705814,0.8492460374813315,0.0029759283084633825,false,0.937799043062201
738,313.4430894308943,762.0,78,47.14116552157993,332,60,293,23,20.603207552778976,0.828415053744193,121.95331880577405,40.794037940379404,0.6235610485576728,1.0,0.84830505,0.18745834,0.8423645,0.8625535494725944,-0.014248502914214312,0.8625535494725944,-0.020189059440398394,false,0.968503937007874
2475,338.0117171717172,2981.0,81,84.93287017853075,362,292,310,204,42.45127679191259,0.06741504333310536,271.14927829866735,251.74020202020202,0.4230270722755767,1.0,0.85264,0.24682985,0.84711355,0.8409434086134453,0.011696564550159438,0.8409434086134453,0.0061701410958747704,false,0.8302583025830258
164,324.530487804878,169.0,83,18.332219943447505,332,207,317,192,11.788737347353495,0.7775987006761197,50.62741699796952,198.7012195121951,0.8040483617996347,1.0,0.84053177,0.27479655,0.83402777,0.7716458011776144,0.06888596523702795,0.7716458011776144,0.0623819660037821,false,0.9704142011834319
5283,373.5682377437062,6090.0,85,122.87447531678697,400,122,339,1,59.31463759711842,-0.06935805777736292,381.8233764908628,52.573537762634864,0.4553710814401672,1.0,0.82998186,0.3260776,0.81954116,0.8587779528183176,-0.028796089319629847,0.8587779528183176,-0.03923679652635592,false,0.867487684729064
2413,387.3008702859511,2975.0,86,103.4375909357127,400,198,359,90,37.16247715657774,0.052460401638828084,291.953318805774,141.35930377123913,0.3557462681441495,1.0,0.83056575,0.25608602,0.8222673,0.8555018608009777,-0.024936110202070205,0.8555018608009777,-0.033234566870923965,false,0.8110924369747899
183,368.1803278688525,185.0,87,20.865826325383697,375,331,360,314,11.400636540704145,0.6384082731769205,53.45584412271571,322.2841530054645,0.8047677605281109,1.0,0.8695393,0.22355103,0.8567244,0.8711992704058366,-0.0016599499369339688,0.8711992704058366,-0.014474888958998178,false,0.9891891891891892
426,372.47417840375584,469.0,88,25.932032507301148,385,358,360,331,22.328396897612453,0.09322668242985938,94.7401153701776,343.38028169014086,0.5964192394759543,1.0,0.86169505,0.24661724,0.8529957,0.8763028695148355,-0.014607818321598187,0.8763028695148355,-0.023307175831211224,false,0.908315565031983
345,382.3565217391304,359.0,89,33.878299726494525,393,400,374,371,13.305308490328711,0.4264914753850839,83.35533905932738,386.5768115942029,0.6239677079128428,1.0,0.86490524,0.22039208,0.8544821,0.8781415653258501,-0.013236327174299789,0.8781415653258501,-0.023659451010817123,false,0.9610027855153204
546,393.5274725274725,584.0,90,47.57497280586375,400,242,385,199,15.65836264741523,-0.09663757493623365,112.42031021678298,220.24358974358975,0.5428913824837431,1.0,0.8435237,0.2707752,0.8384246,0.8669298891342655,-0.023406207970477655,0.8669298891342655,-0.028505266121722772,false,0.934931506849315
317,394.8107255520505,333.0,91,33.27809463939801,400,286,386,256,13.52336889114856,0.16686244360499625,82.59188309203678,269.9684542586751,0.5839751810562382,1.0,0.8538763,0.23926505,0.8502393,0.8702847083105693,-0.016408415605033366,0.8702847083105693,-0.020045431424582927,false,0.9519519519519519
193,396.9740932642487,194.0,92,30.654653277014123,400,315,393,287,8.324477796159252,0.05607217058864262,66.27817459305203,299.4974093264249,0.55211061305974,1.0,0.8603078,0.22773576,0.85063607,0.8714737507906392,-0.011165938099904293,0.8714737507906392,-0.020837685784383053,false,0.9948453608247423
2500,26.4908,2611.0,2,68.50868519876771,59,221,1,158,48.047129061538605,-0.6099734012440974,215.82337649086284,189.7888,0.6744548893664021,0.6352,0.900201,0.35404468,0.8556271,0.6348689664229027,0.2653320562020668,0.6348689664229027,0.22075815311826552,true,0.9574875526618154
870,25.195402298850574,917.0,4,57.337293537339605,58,400,1,378,21.69172858510078,1.4653585645876506,145.84062043356593,391.9816091954023,0.5140106414562365,1.0,0.8244016,0.4621837,0.7795118,0.6343685022469651,0.19003311480320584,0.6343685022469651,0.145143307102095,false,0.9487459105779716
241,28.182572614107883,268.0,5,22.26090179330905,37,120,16,102,15.399902314002299,-0.9698687749469225,69.94112549695427,111.3195020746888,0.6191012389829922,1.0,0.87369764,0.6253685,0.8482319,0.7757940391190364,0.09790359939262128,0.7757940391190364,0.07243787254020428,true,0.8992537313432836
104,38.91346153846154,107.0,8,18.677605211071008,46,21,32,7,7.3591724133192375,0.8148785067397751,43.698484809835,13.788461538461538,0.6844007016209103,0.9519230769230769,0.8883491,0.21297136,0.8463052,0.7141850784502084,0.17416403739833286,0.7141850784502084,0.13212011306666782,true,0.9719626168224299
144,43.03472222222222,145.0,10,16.376335443635405,48,261,37,245,11.468120941608436,-0.08643374638287807,45.79898987322333,252.75694444444446,0.8627015080273573,0.0,0.88104653,0.07238562,0.81424344,0.19697306023610126,0.6840734733484934,0.19697306023610126,0.6172703756235789,true,0.993103448275862
253,47.49802371541502,266.0,11,24.134330738239377,55,231,41,208,13.699626932090377,0.10107857535457473,66.2842712474619,220.399209486166,0.7236180867796301,0.391304347826087,0.8798896,0.111074984,0.8280415,0.31000332336324354,0.5698862840662609,0.31000332336324354,0.5180381705294261,true,0.9511278195488722
3275,110.91297709923664,3870.0,14,105.58126683593397,161,400,55,352,45.038739527394235,1.4209392691340652,326.3919189857866,378.6192366412214,0.3863157129948279,1.0,0.8217827,0.6359332,0.8099159,0.7164347896835086,0.10534791848452119,0.7164347896835086,0.09348111054689912,false,0.8462532299741602
198,72.84848484848484,201.0,16,18.16814789171465,79,24,65,6,14.200433334528428,0.0021354829620390935,54.834523779156065,15.146464646464647,0.8274979033453091,0.0,0.9015856,0.03040207,0.8595575,0.6812440510184659,0.22034152789999117,0.6812440510184659,0.1783134584038364,true,0.9850746268656716
124,73.58064516129032,128.0,17,15.970040534526005,80,97,67,85,10.020398078225023,0.9022990564909261,43.79898987322333,91.20967741935483,0.8122755109675945,1.0,0.86701524,0.42273885,0.8265346,0.7790913129005651,0.08792392967603402,0.7790913129005651,0.047443315967537925,true,0.96875
406,99.77093596059113,439.0,21,32.871556141658736,111,34,88,5,16.73361236625201,0.7624337900729018,89.59797974644665,19.064039408866996,0.6355349855021298,0.0,0.90131277,0.028967464,0.85311496,0.5522593442013267,0.34905342425799335,0.5522593442013267,0.3008556183764931,true,0.9248291571753986
273,101.35164835164835,291.0,22,21.29123496500532,111,76,90,57,17.585888196894018,-1.1894339043136393,69.73401871576773,66.28205128205128,0.705477428350554,0.5860805860805861,0.9099199,0.12399626,0.8539697,0.6350616309163489,0.27485828666711665,0.6350616309163489,0.21890806226755,true,0.9381443298969072
1210,129.36446280991734,1461.0,24,43.988527354816604,151,81,107,38,40.404254747551775,-0.5250756011839303,178.85281374238568,63.52892561983471,0.47533925423816714,0.2983471074380165,0.90260756,0.07823352,0.8482478,0.6996504027967779,0.20295715736099795,0.6996504027967779,0.14859742330261783,true,0.8281998631074606
414,124.84541062801932,436.0,25,30.593569793207937,138,116,109,96,18.097257287111486,1.2100006532661085,84.5269119345812,106.06280193236715,0.7281489024362101,1.0,0.8987109,0.37355265,0.85129297,0.7817874018677684,0.11692350463781631,0.7817874018677684,0.06950556592855728,true,0.9495412844036697
1035,133.05893719806764,1119.0,26,47.696202618158196,155,351,113,309,29.97498310823,0.7793204054374382,139.53910524340094,332.2531400966184,0.6679721353002259,1.0,0.8032935,0.6803365,0.7849669,0.7095897560492763,0.09370377012336162,0.7095897560492763,0.07537712999427226,false,0.9249329758713136
361,132.595567867036,367.0,28,26.74029469326812,146,19,119,1,17.861197320513487,1.2740064759677776,75.35533905932738,8.42382271468144,0.7988937239352927,0.0,0.9051431,0.021367662,0.8485367,0.286964886964887,0.6181781951769892,0.286964886964887,0.5615717832430903,true,0.9836512261580381
341,135.78885630498533,352.0,29,28.20858446783942,147,179,123,157,16.172641104553893,-0.8467026179186767,77.01219330881975,168.5483870967742,0.7225123225553927,1.0,0.85907716,0.63913715,0.83144253,0.741961674062705,0.1171154815273524,0.741961674062705,0.0894808608608485,true,0.96875
418,148.688995215311,442.0,32,27.75852751405308,162,124,137,102,19.93568534726846,1.353102972733855,84.76955262170047,113.15789473684211,0.7309814625302716,1.0,0.8907488,0.47198743,0.8466176,0.7720414514033661,0.11870734744383238,0.7720414514033661,0.07457612805677793,true,0.9457013574660633
111,153.72072072072072,113.0,33,14.260605032955915,159,54,148,40,10.30834419774712,-0.306042249219646,41.45584412271571,47.14414414414414,0.8116360291993157,0.0,0.8944013,0.038332477,0.84204257,0.7894203835380305,0.10498092833635919,0.7894203835380305,0.0526221818077337,true,0.9823008849557522
1831,187.99617695248497,2052.0,34,63.24838657352566,217,56,153,11,41.45962689860181,1.5198132613722923,211.16652224137044,31.403604587657018,0.515998065436218,0.0,0.9078975,0.016587887,0.8538199,0.4192266118065483,0.4886708605750435,0.4192266118065483,0.43459329490503007,true,0.8923001949317739
316,169.80379746835442,324.0,35,23.67015384679339,180,78,157,58,18.067949072912793,-1.3342482686383543,72.76955262170047,67.57911392405063,0.7498899560793858,0.0,0.9147683,0.024373312,0.8602394,0.7667539146806266,0.1480143639181588,0.7667539146806266,0.09348547187790612,true,0.9753086419753086
146,166.17123287671234,152.0,36,17.993209199206163,174,382,158,371,10.697941926550044,-1.393289680087197,47.798989873223334,376.67808219178085,0.8030180033682294,1.0,0.8156336,0.6775713,0.81426376,0.7526340326340333,0.06299956235574333,0.7526340326340333,0.061629728409515305,false,0.9605263157894737
496,187.6875,571.0,37,31.065486692197982,205,90,174,63,23.838000080022724,1.0180897279315446,101.32590180780451,78.79032258064517,0.6070865135983542,0.49798387096774194,0.9267214,0.1925522,0.8808809,0.7406688003531622,0.18605259370888005,0.7406688003531622,0.14021209192360173,true,0.8686514886164624
546,203.91391941391942,586.0,38,34.476700377032266,222,267,187,242,21.912608277975192,-1.0546201053431425,103.49747468305831,252.87179487179486,0.6405351989651042,1.0,0.8342369,0.40987405,0.7729294,0.6273807623972002,0.20685615748271313,0.6273807623972002,0.1455486080060896,true,0.931740614334471
1209,217.44913151364764,1340.0,39,57.07423847291167,245,400,192,368,29.272189541870492,1.2542104909848053,160.3259018078045,386.616211745244,0.5910562064034156,1.0,0.86707544,0.6426403,0.84825855,0.7409743806198283,0.12610106264799392,0.7409743806198283,0.10728417431562698,false,0.9022388059701493
1502,211.73568575233023,1552.0,40,53.4110341278357,230,340,194,288,36.30490514624172,0.026413002783369426,162.95331880577405,314.245672436751,0.7108097506822013,1.0,0.83837366,0.69212586,0.81740034,0.7481366978609628,0.09023696318029695,0.7481366978609628,0.06926363840460115,false,0.9677835051546392
907,221.50385887541344,1029.0,41,40.38154565024147,246,77,201,38,31.82066249089951,-1.3106781026971472,142.8528137423857,58.22271223814774,0.558521059325705,0.0,0.9037806,0.025025364,0.85076547,0.4185354723707665,0.4852451071961891,0.4185354723707665,0.432229994319297,true,0.8814382896015549
1186,228.00927487352445,1284.0,42,57.0619346341361,258,219,203,184,28.397894645842083,1.2148616683342197,168.36753236814712,203.2672849915683,0.5257482786001229,1.0,0.86966145,0.4871642,0.8283667,0.6832976105421925,0.18636383984385485,0.6832976105421925,0.1450690862923717,true,0.9236760124610592
152,236.92763157894737,155.0,44,17.112933604001288,245,238,229,224,11.516458023372534,1.0192882994796766,47.698484809835,231.1184210526316,0.8395455906938243,0.9802631578947368,0.866358,0.3503355,0.8164871,0.55945771047693,0.30690027168173084,0.55945771047693,0.2570293634213854,true,0.9806451612903225
227,247.77533039647577,249.0,45,33.32394321514551,262,12,231,1,9.455826379872907,1.3828976923313963,77.24873734152916,5.066079295154185,0.47802756697829735,0.0,0.9207577,0.012680329,0.8653894,0.7661415426121313,0.154616168321554,0.7661415426121313,0.09924786406892949,true,0.9116465863453815
132,242.43939393939394,136.0,46,18.293952841625384,251,19,234,11,9.338731918974092,-1.5551191518719212,44.97056274847714,15.0,0.8202139488028483,0.0,0.921718,0.07364828,0.87341124,0.561082444673776,0.36063555669188563,0.561082444673776,0.31232879351973597,true,0.9705882352941176
212,252.16037735849056,219.0,48,20.534864331890805,262,186,242,173,13.424936619311595,1.5185603622428598,57.4558441227157,179.35849056603774,0.8070070075051958,0.9009433962264151,0.89521015,0.20632629,0.84156626,0.7849346871416186,0.11027545976237307,0.7849346871416186,0.05663157748774539,true,0.9680365296803652
720,265.86805555555554,808.0,49,37.33434691017287,287,51,246,19,26.642930942107842,-1.4970844761453974,125.675144212722,32.666666666666664,0.5728535066864803,0.0,0.906582,0.018562043,0.8549921,0.5737081960316907,0.33287380183970827,0.5737081960316907,0.28128389562404055,true,0.8910891089108911
543,265.75690607734805,552.0,51,38.1127262202211,284,400,246,382,19.311392044250145,-1.4803355600424009,98.18376618407356,392.6629834254144,0.7078322071902127,1.0,0.8638843,0.61178756,0.8363981,0.7249770546516477,0.13890727514418966,0.7249770546516477,0.11142107004317647,false,0.9836956521739131
4734,301.1301225179552,5680.0,53,94.71866942846631,337,208,257,123,74.59489814257999,0.27944161475174806,402.1614716074871,160.2372201098437,0.3678215708455455,0.18631178707224336,0.9083528,0.06578861,0.85601604,0.45068569227599675,0.45766709998703425,0.45068569227599675,0.4053303475723309,true,0.8334507042253522
271,268.31365313653134,277.0,54,22.314146834353043,279,237,258,221,15.738074821658843,-1.3027944636902193,63.698484809834994,228.2619926199262,0.8393072044491335,1.0,0.89395976,0.37372184,0.8455554,0.5301042639277935,0.3638554967381,0.5301042639277935,0.31545116076245305,true,0.9783393501805054
563,277.23268206039074,631.0,59,31.295438140775797,292,73,263,43,26.041575014046806,0.32978515083452975,107.1543289325507,56.07104795737123,0.6161675421300442,0.0,0.90429854,0.019538155,0.8523855,0.44806544691455175,0.45623309701550196,0.44806544691455175,0.40432007402050685,true,0.8922345483359746
128,274.5,139.0,62,17.372712689367752,279,186,269,170,9.946604825903195,0.08794453657378767,47.79898987322333,177.984375,0.7040157837748862,0.3125,0.8915757,0.09485292,0.8436588,0.7935772734290566,0.09799842065511088,0.7935772734290566,0.05008153146443706,true,0.920863309352518
111,289.92792792792795,111.0,63,13.43215875617947,296,43,283,33,10.654186706674132,1.4369996460590693,38.384776310850235,38.171171171171174,0.9467053134940507,0.0,0.9033043,0.0099275755,0.8579406,0.7771920088790233,0.12611226997153213,0.7771920088790233,0.08074860534445694,true,1.0
2992,340.91811497326205,3285.0,64,79.86490753688392,377,49,296,1,51.24202818781906,1.3278382306457257,268.23149339882605,22.385695187165776,0.5225789573851866,0.0,0.91848594,0.007626827,0.8612148,0.5604667969906997,0.3580191425120164,0.5604667969906997,0.3007480195795823,true,0.9108066971080669
176,309.40340909090907,194.0,65,18.358823656409946,319,249,300,235,14.48004037147184,-1.4814604268240659,64.52691193458118,240.17613636363637,0.5311788430825455,0.0,0.8922023,0.050713032,0.8278531,0.26146178410481397,0.6307405336098773,0.26146178410481397,0.5663912995057208,true,0.9072164948453608
2603,356.2677679600461,2830.0,67,91.30082448016513,397,344,308,301,40.22231624593303,1.468017149267889,246.30865786510142,320.2516327314637,0.5391687051574489,0.8705339992316558,0.8618841,0.34422463,0.8059607,0.6026476922427265,0.2592364248837383,0.6026476922427265,0.2033130225743206,true,0.9197879858657244
166,327.7710843373494,167.0,69,17.098087242077135,335,279,320,265,12.47621710688442,0.7510291749793666,48.04163056034262,271.9578313253012,0.903821095493577,0.9457831325301205,0.8582812,0.30741775,0.7966704,0.6137479633687287,0.24453323179499808,0.6137479633687287,0.18292241388575736,true,0.9940119760479041
359,331.44289693593316,413.0,70,27.03775167778675,344,374,322,347,19.217982150674107,-0.3113655053283403,98.66904755831213,361.54596100278553,0.46338550062373157,1.0,0.84936404,0.56397456,0.8109576,0.7158085964466087,0.13355544583549583,0.7158085964466087,0.09514901416053856,true,0.8692493946731235
115,341.6,116.0,71,14.44615350623402,348,284,335,273,10.311008235875677,1.043415999625383,40.384776310850235,278.82608695652175,0.886078789976698,0.9652173913043478,0.84276253,0.294595,0.7776987,0.7257971014492751,0.11696542840073099,0.7257971014492751,0.051901594210362334,true,0.9913793103448276
234,346.85470085470087,245.0,72,24.89843858480946,359,269,336,253,12.53065934637144,1.1886568040884735,67.35533905932738,261.1623931623932,0.6481591676007593,0.0,0.8944038,0.05751631,0.8478146,0.20939687267311982,0.6850069425963504,0.20939687267311982,0.6384177468680484,true,0.9551020408163265
1366,365.64421669106883,1483.0,73,61.117280453534434,391,228,343,177,31.17178149245938,-0.8560514963024544,165.78174593052023,203.28989751098098,0.6245786651493842,0.0,0.9040082,0.02735615,0.8492681,0.17115880994430102,0.7328493997610518,0.17115880994430102,0.6781092688597151,true,0.921105866486851
553,371.52983725135624,593.0,74,36.31665638048243,387,295,356,267,20.33448005647187,0.8461963140230402,114.56854249492379,280.996383363472,0.5294247241294822,0.034358047016274866,0.8897965,0.037648484,0.8297471,0.5492677211482131,0.340528774289409,0.5492677211482131,0.2804793596547044,true,0.9325463743676222
1325,389.48603773584904,1398.0,75,73.14740771618449,400,71,371,1,26.729470707090968,-0.19999366125843598,184.08326112068522,43.56603773584906,0.4913569953329195,0.09509433962264151,0.92855006,0.049139336,0.8767647,0.24525252525252517,0.683297539311226,0.24525252525252517,0.6315121894653398,true,0.9477825464949928
205,381.09268292682924,205.0,76,22.603320812675225,390,20,375,1,11.983739283549292,-0.45885700571740184,58.42031021678297,9.2,0.7548071536351095,0.0,0.92874306,0.04244861,0.87334394,0.7209889173060527,0.2077541470974812,0.7209889173060527,0.1523550272435078,true,1.0
439,393.2892938496583,505.0,77,44.61237511993514,400,310,382,268,16.53453930485768,0.3045253821066109,118.18376618407356,284.15261958997723,0.3949651099675368,0.0,0.91958404,0.030747244,0.86072606,0.16464835322882213,0.754935682644591,0.16464835322882213,0.6960777052543017,true,0.8693069306930693
142,30.950704225352112,171.0,4,24.510578872194678,39,366,21,349,9.352262314335752,-0.9179087878992092,60.52691193458118,358.1056338028169,0.487080983864251,1.0,0.251588,0.13040595,0.20331399,0.5329638344226579,-0.281375847476552,0.5329638344226579,-0.32964984299523636,false,0.8304093567251462
136,52.529411764705884,154.0,9,21.492642993322978,63,359,43,348,9.221403919206093,1.3909095927994781,53.698484809834994,353.8897058823529,0.5926860553102999,1.0,0.22820072,0.05818916,0.15291232,0.525056129321958,-0.2968554105614676,0.525056129321958,-0.37214381061544555,false,0.8831168831168831
123,50.94308943089431,125.0,11,13.05600058010683,58,342,45,329,12.627865423213212,0.09305799949990755,42.62741699796952,336.260162601626,0.8506226458106044,1.0,0.2694405,0.15054998,0.22451775,0.46186374663372726,-0.1924232447053978,0.46186374663372726,-0.23734599887390823,false,0.984
413,71.31234866828088,546.0,12,33.67379500084393,87,33,59,4,20.95009355094069,0.6309691867726074,109.1543289325507,18.995157384987895,0.43559008700532537,0.22033898305084745,0.09390861,0.0237478,0.04751457,0.42418351596289333,-0.330274908003146,0.42418351596289333,-0.3766689469485825,false,0.7564102564102564
340,67.27058823529411,351.0,14,34.183325845862306,74,193,61,161,12.937011048802896,0.0701682566228558,81.35533905932738,176.4470588235294,0.6455303448973571,0.17941176470588235,0.18042701,0.021810858,0.06941179,0.6925122867880892,-0.5120852719603609,0.6925122867880892,-0.6231004949270319,false,0.9686609686609686
484,84.24586776859505,547.0,17,26.674777005328266,97,170,69,143,25.63129478984485,-0.9159283291686081,108.15432893255071,156.97107438016528,0.5199569788857396,0.15082644628099173,0.12055556,0.023650952,0.05389722,0.488622151563328,-0.3680665942527468,0.488622151563328,-0.4347249309219534,false,0.8848263254113345
1059,92.80547686496695,1139.0,18,41.95706752582606,115,97,71,57,33.64532992493507,1.178936697762543,147.4386001800126,78.1265344664778,0.6121860461268431,0.0339943342776204,0.06503325,0.014460517,0.023747826,0.34795116537180903,-0.28291791581479075,0.34795116537180903,-0.3242033393767214,false,0.9297629499561019
130,78.05384615384615,132.0,19,15.270808565029903,83,144,72,129,11.365765729693727,0.1337574673947193,44.62741699796952,136.9,0.8202565640446408,0.18461538461538463,0.14606339,0.024524897,0.06274512,0.6345698173728593,-0.4885064299789079,0.6345698173728593,-0.5718247007218011,false,0.9848484848484849
967,89.82213029989659,1142.0,20,48.26649432990023,107,138,75,91,28.637302218484013,0.18692688659007436,157.61017305526642,112.86970010341261,0.48917904665498735,0.033092037228541885,0.10887857,0.023683494,0.042800553,0.5991105720638772,-0.4902320042490502,0.5991105720638772,-0.5563100189208527,false,0.8467600700525394
243,87.27572016460906,264.0,21,22.11937339444754,96,216,79,196,15.214193717231744,0.3478927739299501,65.1126983722081,206.74897119341563,0.7202524603635804,1.0,0.14258046,0.030614058,0.077866524,0.560901588936085,-0.41832112445377756,0.560901588936085,-0.4830350644781535,false,0.9204545454545454
472,99.10593220338983,520.0,23,42.88164287207608,114,59,87,22,15.539822782903475,0.5536862955556338,115.05382386916237,38.58262711864407,0.44807400410522424,0.1504237288135593,0.07156853,0.019084422,0.035526738,0.4485938270928129,-0.3770253007652029,0.4485938270928129,-0.4130670895220503,false,0.9076923076923077
162,111.77777777777777,174.0,24,17.35624120561754,118,16,104,1,13.172360522403022,0.5054478521249878,55.21320343559642,6.969135802469136,0.6677885800261237,1.0,0.096465774,0.027160507,0.057177454,0.3726108208326309,-0.2761450469521492,0.3726108208326309,-0.31543336659946136,false,0.9310344827586207
171,114.5906432748538,178.0,25,18.773253194872353,123,160,105,147,12.136923772321758,-1.2239712518049144,53.45584412271571,153.73099415204678,0.7519961041000381,1.0,0.0692352,0.019195056,0.039215706,0.5696229843288668,-0.5003877861291178,0.5696229843288668,-0.5304072780400523,false,0.9606741573033708
135,114.42962962962963,137.0,28,14.483826697239294,122,351,108,338,12.17312918760233,1.053847994326628,44.04163056034262,343.9259259259259,0.8746148630882942,1.0,0.1760349,0.081946276,0.13586058,0.5666159903325149,-0.3905810927666732,0.5666159903325149,-0.43075541310682974,false,0.9854014598540146
177,123.68926553672317,187.0,31,19.49348490938978,130,292,117,274,12.54235603382582,0.31167904488119924,57.45584412271571,284.0734463276836,0.6737747185302813,0.21468926553672316,0.0732691,0.034119885,0.047191788,0.4670271278083341,-0.393758028811218,0.4670271278083341,-0.4198353402972238,false,0.946524064171123
840,137.13095238095238,901.0,33,46.75671244430892,160,334,118,298,23.78049182657044,-0.910230293464078,130.71067811865476,316.40714285714284,0.6178271861520418,0.10357142857142858,0.1089865,0.04589631,0.074201524,0.5477842530200935,-0.4387977560947395,0.5477842530200935,-0.47358272876243357,false,0.9322974472807991
396,131.61868686868686,426.0,34,27.818788221983805,143,271,120,242,19.11930795999395,0.20081608876022214,88.66904755831214,255.40656565656565,0.6329376976565517,0.20202020202020202,0.077213235,0.052614376,0.0635571,0.39663109621659753,-0.3194178610171461,0.39663109621659753,-0.3330739929403448,false,0.9295774647887324
139,128.4388489208633,157.0,35,17.656392173861306,136,305,120,293,10.968392901626613,1.3010821283997318,54.66295090390226,298.6043165467626,0.5845726853511962,0.1079136690647482,0.07250673,0.015122032,0.042685874,0.4590671051029107,-0.38656037186421366,0.4590671051029107,-0.4163812312964341,false,0.8853503184713376
151,127.62251655629139,152.0,36,15.462241470041027,135,243,121,230,12.610850779618263,0.8636589966670243,46.627416997969526,236.6158940397351,0.8727786138774749,0.2582781456953642,0.06435529,0.029866263,0.047058847,0.47612077694927735,-0.41176548552309555,0.47612077694927735,-0.42906193014775795,false,0.993421052631579
208,134.38942307692307,223.0,38,20.05418296778439,142,99,126,81,13.838494567154305,-0.7731919113186566,59.698484809835,90.3076923076923,0.7334095856021798,0.08173076923076923,0.04347665,0.016025653,0.03048645,0.3840384485209503,-0.3405617998922386,0.3840384485209503,-0.35355199892168426,false,0.9327354260089686
198,136.9747474747475,211.0,40,17.406814481456436,145,233,129,216,15.572431279490358,0.7286488502291725,59.11269837220809,223.7828282828283,0.712054909863621,0.10606060606060606,0.083224416,0.0506833,0.0741731,0.36477430666923244,-0.28154989089011867,0.36477430666923244,-0.2906012063765498,false,0.9383886255924171
378,146.03968253968253,451.0,41,29.204598766536773,160,82,133,56,20.173539733775815,-0.8697124236664252,104.5685424949238,67.3941798941799,0.4344097402631544,0.11375661375661375,0.06263092,0.028581819,0.046332605,0.4043553704667707,-0.3417244488645216,0.4043553704667707,-0.3580227652836462,false,0.8381374722838137
177,144.1129943502825,181.0,42,16.489814517897436,151,277,135,263,14.28007966189103,-1.5153706682907209,52.62741699796952,269.48022598870057,0.8030803885616404,0.2033898305084746,0.11042429,0.08778111,0.098194316,0.299554367201426,-0.1891300795842194,0.299554367201426,-0.20136005117187733,false,0.9779005524861878
148,155.30405405405406,148.0,43,16.37735653210508,163,303,148,291,11.555842195906454,1.0052944846540497,45.21320343559643,297.2972972972973,0.9097897133150457,0.18243243243243243,0.0675676,0.030047711,0.044700596,0.5179390199396172,-0.4503714181396523,0.5179390199396172,-0.47323842345805556,false,1.0
1123,175.36153161175423,1362.0,44,48.03651555696278,201,53,149,15,34.27531395636468,1.4084547706614212,211.37972567696687,36.0026714158504,0.3158369669486938,0.07836153161175423,0.041111685,0.021706516,0.028264558,0.4736757780622749,-0.43256409272663876,0.4736757780622749,-0.44541122011952683,false,0.8245227606461086
144,168.9375,150.0,50,19.334740747429397,176,257,162,241,9.907265583439484,-0.5613365907166806,51.45584412271571,248.77083333333334,0.6834440106039972,0.18055555555555555,0.05089871,0.02396515,0.03254359,0.4445873526259378,-0.3936886442228273,0.4445873526259378,-0.4120437641962484,false,0.96
540,179.4962962962963,634.0,51,41.12700787874432,197,242,163,211,20.20499210083799,0.9126343578143031,118.22539674441617,228.49074074074073,0.4854919839979233,0.09074074074074075,0.0638633,0.024175715,0.04120546,0.4040274702352299,-0.34016417044818537,0.4040274702352299,-0.36282201189220087,false,0.8517350157728707
577,191.74350086655113,618.0,54,31.556625011330166,206,112,180,82,24.50770535087576,0.3801155484245538,102.66904755831214,98.35355285961872,0.6878703829987597,0.07279029462738301,0.051211353,0.024820719,0.03504939,0.4504084967320261,-0.3991971433406172,0.4504084967320261,-0.4153591066842375,false,0.9336569579288025
118,187.14406779661016,127.0,55,14.35887556599854,193,225,181,211,11.237489996441816,0.19096093429905897,44.21320343559643,218.364406779661,0.758556451303262,0.23728813559322035,0.085476935,0.033931542,0.0638086,0.4118559051527587,-0.32637897024293816,0.4118559051527587,-0.3480473075284568,false,0.9291338582677166
121,187.26446280991735,124.0,56,13.680736278467789,193,277,181,263,11.441578462021443,-0.441073582023131,42.04163056034262,270.1322314049587,0.860272680364181,0.18181818181818182,0.08173719,0.037822075,0.042489067,0.5518135866244516,-0.47007639613945096,0.5518135866244516,-0.5093245199044427,false,0.9758064516129032
105,192.5142857142857,118.0,57,17.611669513750655,200,159,186,145,8.747222656058415,0.786323605186804,50.2842712474619,152.2095238095238,0.5218369680797502,1.0,0.07671335,0.027525682,0.04317463,0.5035454777814291,-0.42683212438596707,0.5035454777814291,-0.4603708496130846,false,0.8898305084745762
188,193.13829787234042,195.0,58,18.495670524054862,200,188,186,170,13.599915613189983,-0.2801474002008819,55.11269837220809,179.13829787234042,0.77779359631696,1.0,0.05196081,0.025073012,0.041009616,0.4486373372878562,-0.3966765262689124,0.4486373372878562,-0.4076277211811076,false,0.9641025641025641
