"label","row_centroid","col_centroid","min_row","min_col","max_row","max_col","area","convex_area","major_axis_length","minor_axis_length","orientation","perimeter","circularity","solidity","cloud_fraction_ift","ice_fraction_ift","tc_band_1_reflectance","tc_band_4_reflectance","tc_band_3_reflectance","fc_band_7_reflectance","fc_band_2_reflectance","fc_band_1_reflectance","proc_grayscale_std","tc_band_1_std","boundary_gradient","interior_gradient"
29.0,292.66,256.456,287.0,252.0,298.0,261.0,103,103.0,13.832,9.774,0.411,37.657,0.913,1.0,0.0,0.99,0.722,0.73,0.743,0.049,0.709,0.763,0.121,0.094,0.092,0.097
32.0,306.845,302.586,302.0,300.0,312.0,305.0,58,58.0,11.415,6.588,0.123,27.657,0.953,1.0,0.0,0.983,0.708,0.722,0.723,0.067,0.682,0.746,0.169,0.12,0.162,0.152
33.0,308.253,340.667,303.0,336.0,313.0,345.0,87,87.0,11.68,9.531,0.735,32.728,1.021,1.0,0.0,0.931,0.7,0.722,0.722,0.062,0.669,0.741,0.168,0.131,0.185,0.107
34.0,312.167,151.759,310.0,147.0,315.0,157.0,54,55.0,11.355,6.211,-1.439,27.071,0.926,0.982,0.0,0.944,0.689,0.702,0.706,0.069,0.667,0.71,0.125,0.106,0.135,0.098
35.0,317.492,389.915,311.0,384.0,325.0,396.0,118,118.0,17.463,8.803,-0.709,42.627,0.816,1.0,0.0,1.0,0.757,0.777,0.775,0.03,0.754,0.804,0.052,0.046,0.107,0.042
36.0,323.526,314.962,316.0,309.0,330.0,322.0,156,157.0,15.409,13.149,0.495,46.627,0.902,0.994,0.0,1.0,0.754,0.772,0.766,0.043,0.751,0.81,0.059,0.055,0.149,0.056
38.0,335.557,251.657,324.0,243.0,346.0,262.0,341,342.0,22.204,19.933,0.598,69.113,0.897,0.997,0.0,0.985,0.714,0.731,0.726,0.032,0.705,0.767,0.103,0.092,0.133,0.048
41.0,343.043,297.333,338.0,293.0,348.0,301.0,69,69.0,10.642,8.449,0.175,29.556,0.993,1.0,0.0,0.942,0.682,0.705,0.707,0.072,0.644,0.73,0.17,0.138,0.22,0.11
43.0,364.881,349.46,354.0,342.0,375.0,357.0,235,236.0,22.7,13.596,-0.472,60.284,0.813,0.996,0.0,0.996,0.736,0.758,0.759,0.029,0.727,0.8,0.092,0.076,0.086,0.05
44.0,378.59,298.644,370.0,293.0,388.0,305.0,188,188.0,20.896,11.634,-0.335,52.385,0.861,1.0,0.0,0.915,0.688,0.715,0.715,0.056,0.665,0.737,0.197,0.156,0.169,0.107
45.0,389.26,315.588,383.0,310.0,396.0,321.0,131,132.0,15.729,10.723,0.636,42.385,0.916,0.992,0.0,0.992,0.716,0.734,0.733,0.046,0.698,0.768,0.125,0.1,0.113,0.08
