"label","row_centroid","col_centroid","min_row","min_col","max_row","max_col","area","convex_area","major_axis_length","minor_axis_length","orientation","perimeter","circularity","solidity","cloud_fraction_ift","ice_fraction_ift","tc_band_1_reflectance","tc_band_4_reflectance","tc_band_3_reflectance","fc_band_7_reflectance","fc_band_2_reflectance","fc_band_1_reflectance","proc_grayscale_std","tc_band_1_std","boundary_gradient","interior_gradient"
18.0,290.338,80.479,285.0,77.0,295.0,85.0,71,71.0,10.687,8.607,0.199,30.142,0.982,1.0,0.0,1.0,0.721,0.745,0.737,0.061,0.706,0.766,0.032,0.032,0.111,0.043
19.0,296.869,62.547,287.0,53.0,306.0,74.0,329,332.0,22.243,19.237,-1.298,68.284,0.887,1.009,0.0,1.0,0.723,0.74,0.73,0.043,0.706,0.782,0.039,0.035,0.113,0.027
20.0,293.769,108.251,287.0,100.0,300.0,117.0,195,195.0,17.364,14.456,1.425,51.213,0.934,1.0,0.0,0.995,0.712,0.728,0.724,0.032,0.701,0.775,0.051,0.046,0.032,0.027
22.0,302.99,208.459,297.0,204.0,309.0,213.0,98,98.0,12.558,10.056,-0.054,35.556,0.974,1.0,0.0,1.0,0.692,0.71,0.705,0.033,0.669,0.747,0.039,0.037,0.032,0.027
23.0,308.162,126.235,300.0,116.0,318.0,135.0,272,272.0,21.429,16.718,0.894,62.87,0.865,1.0,0.0,1.0,0.715,0.731,0.72,0.027,0.701,0.771,0.021,0.024,0.04,0.015
24.0,306.528,21.547,301.0,19.0,311.0,25.0,53,54.0,11.189,6.207,0.303,27.485,0.882,1.019,0.0,1.0,0.704,0.72,0.716,0.039,0.679,0.756,0.07,0.057,0.04,0.056
25.0,311.0,37.487,301.0,32.0,320.0,45.0,195,195.0,19.765,12.866,0.195,53.456,0.858,1.0,0.0,1.0,0.72,0.74,0.725,0.031,0.707,0.786,0.039,0.038,0.038,0.025
28.0,316.231,100.863,308.0,95.0,324.0,107.0,182,182.0,18.647,12.658,-0.206,50.728,0.889,1.0,0.0,1.0,0.704,0.717,0.708,0.046,0.674,0.751,0.032,0.029,0.108,0.028
30.0,317.683,59.622,312.0,50.0,323.0,68.0,164,166.0,17.961,11.899,-1.443,49.213,0.851,1.012,0.0,1.0,0.688,0.706,0.697,0.045,0.665,0.74,0.069,0.057,0.103,0.035
33.0,326.17,265.248,318.0,259.0,334.0,272.0,165,169.0,16.16,13.346,0.485,48.213,0.892,1.024,0.0,1.0,0.657,0.672,0.66,0.034,0.634,0.696,0.045,0.042,0.077,0.03
34.0,362.708,88.432,319.0,57.0,396.0,124.0,3242,3444.0,84.021,51.331,0.652,235.865,0.732,1.062,0.0,0.999,0.72,0.737,0.729,0.022,0.706,0.787,0.034,0.033,0.078,0.017
35.0,324.297,186.865,319.0,183.0,329.0,191.0,74,74.0,12.359,7.693,-0.602,31.314,0.948,1.0,0.0,1.0,0.707,0.718,0.714,0.04,0.692,0.748,0.043,0.037,0.053,0.024
39.0,340.861,109.451,328.0,99.0,353.0,119.0,388,392.0,28.382,17.716,0.622,77.698,0.808,1.01,0.0,0.992,0.716,0.732,0.72,0.045,0.695,0.773,0.056,0.044,0.155,0.038
40.0,339.984,171.614,331.0,158.0,348.0,185.0,386,387.0,27.877,17.872,-1.433,75.698,0.846,1.003,0.0,0.974,0.694,0.71,0.703,0.044,0.663,0.739,0.085,0.07,0.144,0.041
41.0,339.5,130.776,335.0,126.0,344.0,136.0,76,76.0,12.745,7.659,0.904,31.556,0.959,1.0,0.0,1.0,0.709,0.733,0.726,0.065,0.679,0.754,0.057,0.05,0.142,0.064
42.0,344.373,26.281,337.0,19.0,352.0,34.0,228,228.0,18.814,15.612,-0.845,54.142,0.977,1.0,0.0,1.0,0.721,0.74,0.723,0.035,0.707,0.787,0.037,0.034,0.064,0.024
48.0,356.238,198.413,352.0,194.0,360.0,203.0,63,64.0,11.129,7.286,-1.078,28.142,1.0,1.016,0.0,0.937,0.62,0.632,0.615,0.068,0.556,0.644,0.099,0.081,0.08,0.063
49.0,362.299,286.442,358.0,280.0,365.0,293.0,77,77.0,13.519,7.595,-1.541,32.971,0.89,1.0,0.0,0.909,0.62,0.644,0.635,0.078,0.562,0.638,0.107,0.088,0.116,0.09
52.0,371.485,366.393,361.0,358.0,382.0,376.0,336,336.0,23.26,18.514,-0.389,66.87,0.944,1.0,0.0,0.979,0.64,0.655,0.636,0.047,0.607,0.675,0.075,0.063,0.127,0.044
54.0,373.484,269.505,367.0,262.0,381.0,277.0,188,189.0,18.211,13.411,-0.863,50.971,0.909,1.005,0.0,0.979,0.622,0.639,0.62,0.043,0.581,0.648,0.063,0.058,0.09,0.044
56.0,374.112,27.636,369.0,22.0,380.0,33.0,107,108.0,12.194,11.36,0.74,37.556,0.953,1.009,0.0,0.981,0.718,0.736,0.724,0.036,0.705,0.782,0.095,0.072,0.058,0.046
57.0,373.576,140.619,369.0,135.0,379.0,148.0,118,119.0,14.562,10.523,-1.137,40.142,0.92,1.008,0.0,1.0,0.704,0.715,0.711,0.052,0.668,0.745,0.036,0.036,0.075,0.033
60.0,385.437,287.099,382.0,282.0,389.0,292.0,71,71.0,11.166,8.174,1.509,29.314,1.038,1.0,0.0,0.986,0.703,0.72,0.7,0.055,0.677,0.745,0.078,0.063,0.063,0.059
61.0,390.417,34.233,385.0,29.0,397.0,39.0,103,103.0,14.167,9.569,0.485,37.556,0.918,1.0,0.0,1.0,0.716,0.736,0.72,0.035,0.702,0.777,0.034,0.034,0.035,0.023
62.0,388.304,262.179,385.0,258.0,392.0,266.0,56,56.0,9.155,7.758,1.231,24.728,1.151,1.0,0.0,0.982,0.597,0.625,0.621,0.059,0.552,0.622,0.058,0.056,0.093,0.052
63.0,393.135,7.885,387.0,3.0,400.0,12.0,104,104.0,13.712,9.787,0.261,36.385,0.987,1.0,0.0,1.0,0.694,0.712,0.702,0.026,0.679,0.75,0.035,0.034,0.034,0.023
66.0,393.262,186.328,390.0,181.0,396.0,192.0,61,61.0,11.249,6.962,1.47,28.142,0.968,1.0,0.0,0.984,0.736,0.748,0.744,0.057,0.702,0.778,0.04,0.041,0.078,0.032
